26681.xml 13.850634415438412
37440.xml 9.255817515572573
78018.xml 8.706751823657214
68520.xml 6.68133529734269
68284.xml 6.540200947274281
29079.xml 6.444953953762871
20315.xml 6.4337637484107475
9382.xml 6.251473936033185
47025.xml 6.1714822700812695
30089.xml 6.147001079586553
85953.xml 5.7777780977288975
42609.xml 5.757113713955624
42697.xml 5.630904496998556
48085.xml 5.136652765635254
42824.xml 5.073073397263414
55119.xml 4.915008669509651
36083.xml 4.65150566755119
50367.xml 4.65150566755119
65061.xml 4.65150566755119
7964.xml 4.65150566755119
22431.xml 4.648141958063373
79476.xml 4.629349120661573
10515.xml 4.592938816869982
70379.xml 4.4458519217314665
13485.xml 4.388330329872756
85067.xml 4.379298665968077
29677.xml 4.113986809261481
12874.xml 3.938862706852738
12875.xml 3.938862706852738
12873.xml 3.8918847346830585
12881.xml 3.858615612850416
2454.xml 3.4421237305269283
47699.xml 3.257031166417559
46991.xml 3.1117791571222977
47027.xml 3.1108729951799208
54794.xml 3.092207667430527
75032.xml 3.0825739953604074
5075.xml 3.015852856428126
66425.xml 2.984056548609002
48360.xml 2.9782268823822555
46933.xml 2.856023200913296
47085.xml 2.8554342352805584
78194.xml 2.8067958442399434
23326.xml 2.252637706810071
73790.xml 2.225480808776719
38305.xml 1.7593817090430703
15623.xml 1.2186021803616527
15628.xml 1.2144191008616607
67235.xml 1.1475452774845811
76835.xml 0.8055587956876793
23436.xml 0
