77381.xml 19.412579655204492
77907.xml 17.132029978429458
79949.xml 14.367460826726974
9011.xml 12.72097274004482
7970.xml 12.68072385685524
82106.xml 12.205434598463777
80922.xml 11.972698100902177
74777.xml 10.648723544469
82519.xml 10.346134419606523
82085.xml 9.583763887838003
69164.xml 8.695337841103472
26276.xml 8.326825726519345
39122.xml 7.7557482849374395
73371.xml 7.38210702840276
57024.xml 7.227879494384192
25833.xml 7.039115053848633
71111.xml 7.00413266986092
27974.xml 6.752598331532676
76899.xml 6.609815953826947
40800.xml 6.020161227104269
69142.xml 4.576953804777861
22472.xml 3.702666561495544
34010.xml 3.2170070969166886
27960.xml 3.1639510908364126
28549.xml 2.9927783273637414
71913.xml 2.867496215333186
18877.xml 2.704432229588338
22987.xml 2.700689678942111
63141.xml 2.6849899998848663
86448.xml 2.4935033041121595
38588.xml 2.2759770695171775
48375.xml 2.1908413065493724
39620.xml 1.607008773498444
74778.xml 1.2266394237100122
68664.xml 1.1014683758598125
36858.xml 0
