39907.xml 3.795671216560668
50614.xml 3.7086785687263246
19885.xml 2.2733228760846442
80283.xml 1.3135997284970764
64482.xml 1.2436232677665746
78580.xml 1.0830903913606735
80285.xml 0.8731943014774646
3148.xml 0.7570358350992568
82908.xml 0.5546508216000872
79565.xml 0.4783942741663979
78572.xml 0.313345416106002
78574.xml 0.2410663786545203
80290.xml 0.11201468718324925
19411.xml 0.10306232154442126
85997.xml 0.07598695160023256
19408.xml 0.07346184021800226
19417.xml 0
19420.xml 0
23349.xml 0
23361.xml 0
26648.xml 0
53269.xml 0
64772.xml 0
67327.xml 0
78577.xml 0
78582.xml 0
79552.xml 0
80282.xml 0
85535.xml 0
79548.xml -0.21280561418056987
81465.xml -0.26802875298935436
76408.xml -0.2703814513942463
76403.xml -0.27760330146543144
81462.xml -0.29961294566782065
82162.xml -0.33026418959192483
83868.xml -0.37249594896164817
83810.xml -0.37629726548792486
54538.xml -0.39342732434421523
19409.xml -0.40311629181606734
85411.xml -0.40357532474968577
75429.xml -0.4049222882196805
83267.xml -0.410161177471925
75435.xml -0.4132182976244983
75431.xml -0.4265051772849038
75433.xml -0.42987464315259166
53361.xml -0.44082181252130614
82188.xml -0.46025121951891834
76411.xml -0.49531581814910847
80280.xml -0.5049824149218747
6318.xml -0.5060086668685408
82191.xml -0.5099579474030852
