39907.xml 6.474045716829326
64772.xml 3.72529503820925
67327.xml 3.708850007665368
85535.xml 3.6817619128562273
19417.xml 3.230862406969439
23349.xml 3.14321449642711
83267.xml 2.986382815427794
19408.xml 2.9278351269277136
78574.xml 2.812058934827742
79565.xml 2.8060700330988135
50614.xml 2.600674553292467
75429.xml 2.460080826483833
82908.xml 2.4264432202962976
78572.xml 2.2692025324705005
75433.xml 2.252964665459842
75431.xml 2.195751229396784
83868.xml 2.015402969980265
80280.xml 1.7592106543112915
78580.xml 1.7536234146071763
80283.xml 1.6759741935337258
75435.xml 1.1393735497219115
19409.xml 1.0742696423250861
79548.xml 1.0268319632552465
3148.xml 0.7088276799188068
83810.xml 0.6774487359299883
81462.xml 0.618039129440821
23361.xml 0
26648.xml 0
54538.xml 0
6318.xml 0
64482.xml 0
76408.xml 0
78577.xml 0
78582.xml 0
79552.xml 0
80282.xml 0
80290.xml 0
82188.xml 0
82191.xml 0
85411.xml 0
85997.xml 0
81465.xml -0.045613834205446104
82162.xml -0.05245664770866595
19885.xml -0.056451272561138396
19411.xml -0.06171487848962381
76411.xml -0.0681861995130941
80285.xml -0.07043773516240293
53269.xml -0.07742685235567781
53361.xml -0.08027765347555094
19420.xml -0.08936667630448164
76403.xml -0.09016377268595625
