19408.xml 4.936490637707871
53361.xml 3.9410940702200916
19417.xml 3.7743735399447718
23349.xml 3.4691071142387346
85411.xml 3.315313539764766
19885.xml 2.648710481375524
39907.xml 1.6156479799252264
79565.xml 1.0642281830528775
78580.xml 0.45575758187600124
78574.xml -0.1738938842724782
78572.xml -0.299563759977141
80283.xml -0.30099792579280027
80280.xml -0.8851033180329058
75433.xml -0.9892549344884083
75429.xml -1.1066615027836033
3148.xml -1.1265674900352174
23361.xml -1.3100540025609566
75431.xml -1.3253845400067785
82908.xml -1.8155250331612967
75435.xml -1.9386238415800372
83267.xml -2.0780922090622704
64482.xml -2.184436732164824
80285.xml -2.3099160569293606
79548.xml -2.3127252077520737
76408.xml -2.475912934325396
6318.xml -2.7954690858793487
81462.xml -2.9010096247059027
81465.xml -3.0058763943153903
83868.xml -3.016494032452222
83810.xml -3.042854696318156
85997.xml -3.1359314282885875
82162.xml -3.1494513945392524
19409.xml -3.322863886455329
19411.xml -3.4036879520869663
82188.xml -3.479402243850332
82191.xml -3.482117836774565
76403.xml -3.507425731319301
85535.xml -3.515559173320518
50614.xml -3.5182949782103923
67327.xml -3.5259780729111214
80290.xml -3.532225104044616
64772.xml -3.532259108359015
80282.xml -3.5514127226834593
19420.xml -3.5856633451921494
78577.xml -3.6030375973939197
79552.xml -3.650202869487586
78582.xml -3.653191732659001
76411.xml -3.671228207632008
26648.xml -3.70168805794966
53269.xml -3.878265371366769
54538.xml -3.919921074897754
