30653.xml -3.5950525400361215
11302.xml -3.880348025758127
57243.xml -3.908616001139699
25328.xml -4.6767179965511785
78418.xml -4.994935861625335
46194.xml -5.402624595958528
19285.xml -5.469724114376677
75278.xml -5.865470049859576
61262.xml -5.913224212436926
14377.xml -6.057055577772205
69236.xml -6.250402886633887
21511.xml -6.289910141521252
4528.xml -6.2928312495250385
79951.xml -6.339350751331512
68718.xml -6.576734765755413
12109.xml -6.618857081998523
2725.xml -6.687328653389542
79988.xml -7.3039904992046845
65604.xml -7.331145472231129
68716.xml -7.341083933791368
20350.xml -7.6787812539476
2415.xml -7.802761438335672
13147.xml -7.836542714866835
7225.xml -7.973593930934645
78447.xml -8.52515670562369
4546.xml -8.832837876785531
53830.xml -8.939793854332493
2346.xml -9.021430383285162
2345.xml -9.051554194427323
74846.xml -9.19645606102282
65633.xml -9.630199741600968
74036.xml -9.961647608838318
9981.xml -10.153385245241122
