19953.xml -15.411033419930126
74632.xml -16.74494662380673
14933.xml -17.640732373466257
86111.xml -18.13069789461962
67522.xml -18.47428884447589
78775.xml -18.978909880094882
6940.xml -19.25982874061448
83225.xml -19.26034104344221
69725.xml -19.370594431140596
71223.xml -19.555262061421693
78928.xml -19.825911371510745
63280.xml -19.89681992439266
4984.xml -19.906218900297088
76216.xml -19.909544774682086
66301.xml -20.076809002446808
40554.xml -20.19494983116425
22250.xml -20.38658596114526
45159.xml -20.587285683697992
15228.xml -20.593608999549343
38191.xml -20.601026594450808
9384.xml -20.630063698121553
45374.xml -20.962436765774605
60588.xml -20.992324287265042
80102.xml -21.044955071256233
46655.xml -21.1989927639345
59083.xml -21.30056075445473
75770.xml -21.43729058311591
56499.xml -21.913074504463424
78479.xml -22.105588674442316
