39907.xml	8.177363457972799
64482.xml	1.9319498317393435
78577.xml	1.7261640821898387
78582.xml	1.7211445924765605
79552.xml	1.7197797745720853
80282.xml	1.5587374344992995
19411.xml	1.5286804171956092
85997.xml	1.4602687007015245
81462.xml	1.3737498634400165
83267.xml	1.266632654897422
80290.xml	1.2316124092078857
80285.xml	1.1544237133202349
82908.xml	1.1053008486379707
79548.xml	1.1031241812428154
53269.xml	0.9550741994942554
50614.xml	0.9439146834327327
3148.xml	0.9165910578954466
79565.xml	0.8477594886542845
80280.xml	0.7969618855210642
80283.xml	0.7127905925642507
75431.xml	0.39162656711766014
78580.xml	0.3609795002508448
81465.xml	0.08657455069933279
19885.xml	0
23361.xml	0
26648.xml	0
53361.xml	0
54538.xml	0
64772.xml	0
67327.xml	0
76408.xml	0
85411.xml	0
85535.xml	0
76411.xml	-0.11386926768869994
6318.xml	-0.2645488145144552
23349.xml	-0.2721818938355523
19408.xml	-0.2781871161063154
19417.xml	-0.28032806149917633
75435.xml	-0.3137438104980561
78572.xml	-0.3312385459573199
19409.xml	-0.33851088035290594
78574.xml	-0.34427178181920526
82188.xml	-0.3463796563963387
19420.xml	-0.3608688725415795
75433.xml	-0.377122089176293
75429.xml	-0.3876923973969589
83810.xml	-0.4145476422258146
76403.xml	-0.4298166025124056
82162.xml	-0.44921115368205944
83868.xml	-0.4524971972747438
82191.xml	-0.4853290635979723
