44400.xml 7.198320224001661
25063.xml 5.861188585140045
22321.xml 5.147886453489562
43139.xml 4.809899848972631
42848.xml 4.418937802354443
11825.xml 4.107865066339011
42862.xml 4.060103202743063
42990.xml 4.060103202743063
45396.xml 3.926765451766226
6857.xml 3.1756644029981156
58343.xml 3.1045081699761248
82249.xml 1.8210176423356217
29728.xml 1.4375133545599965
13069.xml 1.3196732429663935
66336.xml 1.319042994464572
36005.xml 1.1414779186490085
18151.xml 1.0466704153325872
18393.xml 0.9717478885555129
9557.xml 0.6263058644657473
57378.xml 0.5501260192720068
40745.xml 0.5134990307693725
13065.xml 0.17391811418972097
33779.xml 0.06743886182936865
58983.xml 0.0570236208494308
45138.xml 0.04587259766211288
35214.xml 0.010848091781316738
28761.xml 0
45414.xml 0
67528.xml 0
77680.xml 0
8751.xml 0
38058.xml -0.09762422071816701
38134.xml -0.13929782732351648
77763.xml -0.2595016044909752
80790.xml -0.583180718161622
55052.xml -0.6433611408507791
56423.xml -0.643979526704349
12877.xml -0.6872106226435848
35886.xml -0.9245092154692249
13885.xml -0.9846945367938866
20461.xml -1.0898968783024168
55086.xml -1.280551561845287
2789.xml -1.3294552917556877
74567.xml -1.4098934208022877
72912.xml -1.4482374685974457
35785.xml -1.4531461761480329
44009.xml -1.4750948766574163
69819.xml -1.776174999343981
16767.xml -1.7762588235457015
70874.xml -1.784163100308151
46402.xml -1.8302375383699632
46978.xml -1.8302375383699632
17115.xml -1.9916285106083962
13939.xml -2.024065723308818
16139.xml -2.0479604180971975
47161.xml -2.0545375557996297
11288.xml -2.067052788264665
22244.xml -2.1175241500364868
16137.xml -2.2868065663010637
