77907.xml 5.0832627054453985
77381.xml 4.943240703356224
9011.xml 3.7221254563247888
7970.xml 3.691566529936204
79949.xml 3.543711101038749
82106.xml 3.114212561972237
82085.xml 2.460653480970735
80922.xml 2.3345193412878786
82519.xml 2.16147699289504
74777.xml 2.153822482247038
76899.xml 2.0585660108318815
26276.xml 1.7314809231879493
69164.xml 1.052619748781921
71111.xml 0.3805596756608423
73371.xml 0.30371749192413006
22472.xml 0.2749770946276439
57024.xml 0.2570531260580138
39620.xml 0.06969026222231242
25833.xml 0.05513413770043427
27974.xml 0.05071526905592869
27960.xml 0.0
28549.xml 0.0
36858.xml 0
71913.xml 0.0
22987.xml -0.06474530786991184
18877.xml -0.06486657759595194
69142.xml -0.1393216813560722
39122.xml -0.2964063068705109
48375.xml -0.3499564374451278
38588.xml -0.3651749536379891
63141.xml -0.3748103446425588
86448.xml -0.47996167475042145
40800.xml -0.4850210144295629
68664.xml -0.53667612268941
74778.xml -0.6082377470852464
34010.xml -0.6203544105182492
